respID,qID,altID,obsID,profileID,type,price,freshness,image
297,6,3,2374,51,Fuji,2.5,Average,fuji.jpg
297,7,1,2375,21,Fuji,3,Excellent,fuji.jpg
297,7,2,2375,3,Honeycrisp,1,Excellent,honeycrisp.jpg
297,7,3,2375,46,Fuji,2,Average,fuji.jpg
297,8,1,2376,47,Gala,2,Average,gala.jpg
297,8,2,2376,22,Gala,3,Excellent,gala.jpg
297,8,3,2376,27,Gala,3.5,Excellent,gala.jpg
298,1,1,2377,101,Fuji,4,Poor,fuji.jpg
298,1,2,2377,74,Pink Lady,1,Poor,pinkLady.jpg
298,1,3,2377,30,Red Delicious,3.5,Excellent,redDelicious.jpg
298,2,1,2378,60,Red Delicious,3,Average,redDelicious.jpg
298,2,2,2378,79,Pink Lady,1.5,Poor,pinkLady.jpg
298,2,3,2378,55,Red Delicious,2.5,Average,redDelicious.jpg
298,3,1,2379,29,Pink Lady,3.5,Excellent,pinkLady.jpg
298,3,2,2379,12,Gala,2,Excellent,gala.jpg
298,3,3,2379,32,Gala,4,Excellent,gala.jpg
298,4,1,2380,60,Red Delicious,3,Average,redDelicious.jpg
298,4,2,2380,90,Red Delicious,2.5,Poor,redDelicious.jpg
298,4,3,2380,73,Honeycrisp,1,Poor,honeycrisp.jpg
298,5,1,2381,25,Red Delicious,3,Excellent,redDelicious.jpg
298,5,2,2381,70,Red Delicious,4,Average,redDelicious.jpg
298,5,3,2381,41,Fuji,1.5,Average,fuji.jpg
298,6,1,2382,60,Red Delicious,3,Average,redDelicious.jpg
298,6,2,2382,16,Fuji,2.5,Excellent,fuji.jpg
298,6,3,2382,18,Honeycrisp,2.5,Excellent,honeycrisp.jpg
298,7,1,2383,56,Fuji,3,Average,fuji.jpg
298,7,2,2383,44,Pink Lady,1.5,Average,pinkLady.jpg
298,7,3,2383,9,Pink Lady,1.5,Excellent,pinkLady.jpg
298,8,1,2384,9,Pink Lady,1.5,Excellent,pinkLady.jpg
298,8,2,2384,10,Red Delicious,1.5,Excellent,redDelicious.jpg
298,8,3,2384,72,Gala,1,Poor,gala.jpg
299,1,1,2385,103,Honeycrisp,4,Poor,honeycrisp.jpg
299,1,2,2385,54,Pink Lady,2.5,Average,pinkLady.jpg
299,1,3,2385,22,Gala,3,Excellent,gala.jpg
299,2,1,2386,66,Fuji,4,Average,fuji.jpg
299,2,2,2386,76,Fuji,1.5,Poor,fuji.jpg
299,2,3,2386,44,Pink Lady,1.5,Average,pinkLady.jpg
299,3,1,2387,74,Pink Lady,1,Poor,pinkLady.jpg
299,3,2,2387,10,Red Delicious,1.5,Excellent,redDelicious.jpg
299,3,3,2387,68,Honeycrisp,4,Average,honeycrisp.jpg
299,4,1,2388,66,Fuji,4,Average,fuji.jpg
299,4,2,2388,104,Pink Lady,4,Poor,pinkLady.jpg
299,4,3,2388,53,Honeycrisp,2.5,Average,honeycrisp.jpg
299,5,1,2389,37,Gala,1,Average,gala.jpg
299,5,2,2389,2,Gala,1,Excellent,gala.jpg
299,5,3,2389,93,Honeycrisp,3,Poor,honeycrisp.jpg
299,6,1,2390,89,Pink Lady,2.5,Poor,pinkLady.jpg
299,6,2,2390,54,Pink Lady,2.5,Average,pinkLady.jpg
299,6,3,2390,31,Fuji,4,Excellent,fuji.jpg
299,7,1,2391,28,Honeycrisp,3.5,Excellent,honeycrisp.jpg
299,7,2,2391,59,Pink Lady,3,Average,pinkLady.jpg
299,7,3,2391,46,Fuji,2,Average,fuji.jpg
299,8,1,2392,42,Gala,1.5,Average,gala.jpg
299,8,2,2392,9,Pink Lady,1.5,Excellent,pinkLady.jpg
299,8,3,2392,59,Pink Lady,3,Average,pinkLady.jpg
300,1,1,2393,54,Pink Lady,2.5,Average,pinkLady.jpg
300,1,2,2393,46,Fuji,2,Average,fuji.jpg
300,1,3,2393,74,Pink Lady,1,Poor,pinkLady.jpg
300,2,1,2394,30,Red Delicious,3.5,Excellent,redDelicious.jpg
300,2,2,2394,1,Fuji,1,Excellent,fuji.jpg
300,2,3,2394,18,Honeycrisp,2.5,Excellent,honeycrisp.jpg
300,3,1,2395,60,Red Delicious,3,Average,redDelicious.jpg
300,3,2,2395,12,Gala,2,Excellent,gala.jpg
300,3,3,2395,95,Red Delicious,3,Poor,redDelicious.jpg
300,4,1,2396,87,Gala,2.5,Poor,gala.jpg
300,4,2,2396,88,Honeycrisp,2.5,Poor,honeycrisp.jpg
300,4,3,2396,23,Honeycrisp,3,Excellent,honeycrisp.jpg
300,5,1,2397,77,Gala,1.5,Poor,gala.jpg
300,5,2,2397,50,Red Delicious,2,Average,redDelicious.jpg
300,5,3,2397,88,Honeycrisp,2.5,Poor,honeycrisp.jpg
300,6,1,2398,65,Red Delicious,3.5,Average,redDelicious.jpg
300,6,2,2398,14,Pink Lady,2,Excellent,pinkLady.jpg
300,6,3,2398,61,Fuji,3.5,Average,fuji.jpg
300,7,1,2399,20,Red Delicious,2.5,Excellent,redDelicious.jpg
300,7,2,2399,61,Fuji,3.5,Average,fuji.jpg
300,7,3,2399,101,Fuji,4,Poor,fuji.jpg
300,8,1,2400,16,Fuji,2.5,Excellent,fuji.jpg
300,8,2,2400,28,Honeycrisp,3.5,Excellent,honeycrisp.jpg
300,8,3,2400,95,Red Delicious,3,Poor,redDelicious.jpg
301,1,1,2401,14,Pink Lady,2,Excellent,pinkLady.jpg
301,1,2,2401,92,Gala,3,Poor,gala.jpg
301,1,3,2401,61,Fuji,3.5,Average,fuji.jpg
301,2,1,2402,77,Gala,1.5,Poor,gala.jpg
301,2,2,2402,91,Fuji,3,Poor,fuji.jpg
301,2,3,2402,62,Gala,3.5,Average,gala.jpg
301,3,1,2403,20,Red Delicious,2.5,Excellent,redDelicious.jpg
301,3,2,2403,6,Fuji,1.5,Excellent,fuji.jpg
301,3,3,2403,56,Fuji,3,Average,fuji.jpg
301,4,1,2404,15,Red Delicious,2,Excellent,redDelicious.jpg
301,4,2,2404,2,Gala,1,Excellent,gala.jpg
301,4,3,2404,54,Pink Lady,2.5,Average,pinkLady.jpg
301,5,1,2405,27,Gala,3.5,Excellent,gala.jpg
301,5,2,2405,49,Pink Lady,2,Average,pinkLady.jpg
301,5,3,2405,54,Pink Lady,2.5,Average,pinkLady.jpg
301,6,1,2406,32,Gala,4,Excellent,gala.jpg
301,6,2,2406,39,Pink Lady,1,Average,pinkLady.jpg
301,6,3,2406,92,Gala,3,Poor,gala.jpg
301,7,1,2407,25,Red Delicious,3,Excellent,redDelicious.jpg
301,7,2,2407,70,Red Delicious,4,Average,redDelicious.jpg
301,7,3,2407,7,Gala,1.5,Excellent,gala.jpg
301,8,1,2408,63,Honeycrisp,3.5,Average,honeycrisp.jpg
301,8,2,2408,47,Gala,2,Average,gala.jpg
301,8,3,2408,67,Gala,4,Average,gala.jpg
302,1,1,2409,9,Pink Lady,1.5,Excellent,pinkLady.jpg
302,1,2,2409,16,Fuji,2.5,Excellent,fuji.jpg
302,1,3,2409,11,Fuji,2,Excellent,fuji.jpg
302,2,1,2410,62,Gala,3.5,Average,gala.jpg
302,2,2,2410,89,Pink Lady,2.5,Poor,pinkLady.jpg
302,2,3,2410,19,Pink Lady,2.5,Excellent,pinkLady.jpg
302,3,1,2411,39,Pink Lady,1,Average,pinkLady.jpg
302,3,2,2411,100,Red Delicious,3.5,Poor,redDelicious.jpg
302,3,3,2411,56,Fuji,3,Average,fuji.jpg
302,4,1,2412,94,Pink Lady,3,Poor,pinkLady.jpg
302,4,2,2412,18,Honeycrisp,2.5,Excellent,honeycrisp.jpg
302,4,3,2412,10,Red Delicious,1.5,Excellent,redDelicious.jpg
302,5,1,2413,20,Red Delicious,2.5,Excellent,redDelicious.jpg
302,5,2,2413,18,Honeycrisp,2.5,Excellent,honeycrisp.jpg
302,5,3,2413,69,Pink Lady,4,Average,pinkLady.jpg
302,6,1,2414,59,Pink Lady,3,Average,pinkLady.jpg
302,6,2,2414,22,Gala,3,Excellent,gala.jpg
302,6,3,2414,88,Honeycrisp,2.5,Poor,honeycrisp.jpg
302,7,1,2415,103,Honeycrisp,4,Poor,honeycrisp.jpg
302,7,2,2415,15,Red Delicious,2,Excellent,redDelicious.jpg
302,7,3,2415,35,Red Delicious,4,Excellent,redDelicious.jpg
302,8,1,2416,104,Pink Lady,4,Poor,pinkLady.jpg
302,8,2,2416,84,Pink Lady,2,Poor,pinkLady.jpg
302,8,3,2416,56,Fuji,3,Average,fuji.jpg
303,1,1,2417,89,Pink Lady,2.5,Poor,pinkLady.jpg
303,1,2,2417,79,Pink Lady,1.5,Poor,pinkLady.jpg
303,1,3,2417,16,Fuji,2.5,Excellent,fuji.jpg
303,2,1,2418,11,Fuji,2,Excellent,fuji.jpg
303,2,2,2418,28,Honeycrisp,3.5,Excellent,honeycrisp.jpg
303,2,3,2418,32,Gala,4,Excellent,gala.jpg
303,3,1,2419,54,Pink Lady,2.5,Average,pinkLady.jpg
303,3,2,2419,97,Gala,3.5,Poor,gala.jpg
303,3,3,2419,22,Gala,3,Excellent,gala.jpg
303,4,1,2420,51,Fuji,2.5,Average,fuji.jpg
303,4,2,2420,85,Red Delicious,2,Poor,redDelicious.jpg
303,4,3,2420,7,Gala,1.5,Excellent,gala.jpg
303,5,1,2421,100,Red Delicious,3.5,Poor,redDelicious.jpg
303,5,2,2421,12,Gala,2,Excellent,gala.jpg
303,5,3,2421,30,Red Delicious,3.5,Excellent,redDelicious.jpg
303,6,1,2422,71,Fuji,1,Poor,fuji.jpg
303,6,2,2422,55,Red Delicious,2.5,Average,redDelicious.jpg
303,6,3,2422,37,Gala,1,Average,gala.jpg
303,7,1,2423,44,Pink Lady,1.5,Average,pinkLady.jpg
303,7,2,2423,77,Gala,1.5,Poor,gala.jpg
303,7,3,2423,51,Fuji,2.5,Average,fuji.jpg
303,8,1,2424,29,Pink Lady,3.5,Excellent,pinkLady.jpg
303,8,2,2424,7,Gala,1.5,Excellent,gala.jpg
303,8,3,2424,61,Fuji,3.5,Average,fuji.jpg
304,1,1,2425,70,Red Delicious,4,Average,redDelicious.jpg
304,1,2,2425,66,Fuji,4,Average,fuji.jpg
304,1,3,2425,75,Red Delicious,1,Poor,redDelicious.jpg
304,2,1,2426,38,Honeycrisp,1,Average,honeycrisp.jpg
304,2,2,2426,20,Red Delicious,2.5,Excellent,redDelicious.jpg
304,2,3,2426,18,Honeycrisp,2.5,Excellent,honeycrisp.jpg
304,3,1,2427,46,Fuji,2,Average,fuji.jpg
304,3,2,2427,77,Gala,1.5,Poor,gala.jpg
304,3,3,2427,88,Honeycrisp,2.5,Poor,honeycrisp.jpg
304,4,1,2428,75,Red Delicious,1,Poor,redDelicious.jpg
304,4,2,2428,29,Pink Lady,3.5,Excellent,pinkLady.jpg
304,4,3,2428,87,Gala,2.5,Poor,gala.jpg
304,5,1,2429,17,Gala,2.5,Excellent,gala.jpg
304,5,2,2429,28,Honeycrisp,3.5,Excellent,honeycrisp.jpg
304,5,3,2429,91,Fuji,3,Poor,fuji.jpg
304,6,1,2430,80,Red Delicious,1.5,Poor,redDelicious.jpg
304,6,2,2430,11,Fuji,2,Excellent,fuji.jpg
304,6,3,2430,74,Pink Lady,1,Poor,pinkLady.jpg
304,7,1,2431,49,Pink Lady,2,Average,pinkLady.jpg
304,7,2,2431,74,Pink Lady,1,Poor,pinkLady.jpg
304,7,3,2431,41,Fuji,1.5,Average,fuji.jpg
304,8,1,2432,32,Gala,4,Excellent,gala.jpg
304,8,2,2432,67,Gala,4,Average,gala.jpg
304,8,3,2432,92,Gala,3,Poor,gala.jpg
305,1,1,2433,12,Gala,2,Excellent,gala.jpg
305,1,2,2433,77,Gala,1.5,Poor,gala.jpg
305,1,3,2433,2,Gala,1,Excellent,gala.jpg
305,2,1,2434,47,Gala,2,Average,gala.jpg
305,2,2,2434,36,Fuji,1,Average,fuji.jpg
305,2,3,2434,65,Red Delicious,3.5,Average,redDelicious.jpg
305,3,1,2435,77,Gala,1.5,Poor,gala.jpg
305,3,2,2435,33,Honeycrisp,4,Excellent,honeycrisp.jpg
305,3,3,2435,55,Red Delicious,2.5,Average,redDelicious.jpg
305,4,1,2436,37,Gala,1,Average,gala.jpg
305,4,2,2436,50,Red Delicious,2,Average,redDelicious.jpg
305,4,3,2436,11,Fuji,2,Excellent,fuji.jpg
305,5,1,2437,77,Gala,1.5,Poor,gala.jpg
305,5,2,2437,22,Gala,3,Excellent,gala.jpg
305,5,3,2437,12,Gala,2,Excellent,gala.jpg
305,6,1,2438,48,Honeycrisp,2,Average,honeycrisp.jpg
305,6,2,2438,58,Honeycrisp,3,Average,honeycrisp.jpg
305,6,3,2438,61,Fuji,3.5,Average,fuji.jpg
305,7,1,2439,95,Red Delicious,3,Poor,redDelicious.jpg
305,7,2,2439,92,Gala,3,Poor,gala.jpg
305,7,3,2439,61,Fuji,3.5,Average,fuji.jpg
305,8,1,2440,2,Gala,1,Excellent,gala.jpg
305,8,2,2440,34,Pink Lady,4,Excellent,pinkLady.jpg
305,8,3,2440,18,Honeycrisp,2.5,Excellent,honeycrisp.jpg
306,1,1,2441,59,Pink Lady,3,Average,pinkLady.jpg
306,1,2,2441,5,Red Delicious,1,Excellent,redDelicious.jpg
306,1,3,2441,16,Fuji,2.5,Excellent,fuji.jpg
306,2,1,2442,48,Honeycrisp,2,Average,honeycrisp.jpg
306,2,2,2442,92,Gala,3,Poor,gala.jpg
306,2,3,2442,11,Fuji,2,Excellent,fuji.jpg
306,3,1,2443,27,Gala,3.5,Excellent,gala.jpg
306,3,2,2443,16,Fuji,2.5,Excellent,fuji.jpg
306,3,3,2443,96,Fuji,3.5,Poor,fuji.jpg
306,4,1,2444,33,Honeycrisp,4,Excellent,honeycrisp.jpg
306,4,2,2444,88,Honeycrisp,2.5,Poor,honeycrisp.jpg
306,4,3,2444,10,Red Delicious,1.5,Excellent,redDelicious.jpg
306,5,1,2445,60,Red Delicious,3,Average,redDelicious.jpg
306,5,2,2445,88,Honeycrisp,2.5,Poor,honeycrisp.jpg
306,5,3,2445,12,Gala,2,Excellent,gala.jpg
306,6,1,2446,21,Fuji,3,Excellent,fuji.jpg
306,6,2,2446,72,Gala,1,Poor,gala.jpg
306,6,3,2446,7,Gala,1.5,Excellent,gala.jpg
306,7,1,2447,89,Pink Lady,2.5,Poor,pinkLady.jpg
306,7,2,2447,101,Fuji,4,Poor,fuji.jpg
306,7,3,2447,80,Red Delicious,1.5,Poor,redDelicious.jpg
306,8,1,2448,71,Fuji,1,Poor,fuji.jpg
306,8,2,2448,41,Fuji,1.5,Average,fuji.jpg
306,8,3,2448,63,Honeycrisp,3.5,Average,honeycrisp.jpg
307,1,1,2449,86,Fuji,2.5,Poor,fuji.jpg
307,1,2,2449,40,Red Delicious,1,Average,redDelicious.jpg
307,1,3,2449,55,Red Delicious,2.5,Average,redDelicious.jpg
307,2,1,2450,83,Honeycrisp,2,Poor,honeycrisp.jpg
307,2,2,2450,3,Honeycrisp,1,Excellent,honeycrisp.jpg
307,2,3,2450,97,Gala,3.5,Poor,gala.jpg
307,3,1,2451,86,Fuji,2.5,Poor,fuji.jpg
307,3,2,2451,29,Pink Lady,3.5,Excellent,pinkLady.jpg
307,3,3,2451,46,Fuji,2,Average,fuji.jpg
307,4,1,2452,75,Red Delicious,1,Poor,redDelicious.jpg
307,4,2,2452,38,Honeycrisp,1,Average,honeycrisp.jpg
307,4,3,2452,89,Pink Lady,2.5,Poor,pinkLady.jpg
307,5,1,2453,3,Honeycrisp,1,Excellent,honeycrisp.jpg
307,5,2,2453,20,Red Delicious,2.5,Excellent,redDelicious.jpg
307,5,3,2453,81,Fuji,2,Poor,fuji.jpg
307,6,1,2454,22,Gala,3,Excellent,gala.jpg
307,6,2,2454,72,Gala,1,Poor,gala.jpg
307,6,3,2454,101,Fuji,4,Poor,fuji.jpg
307,7,1,2455,50,Red Delicious,2,Average,redDelicious.jpg
307,7,2,2455,69,Pink Lady,4,Average,pinkLady.jpg
307,7,3,2455,101,Fuji,4,Poor,fuji.jpg
307,8,1,2456,89,Pink Lady,2.5,Poor,pinkLady.jpg
307,8,2,2456,75,Red Delicious,1,Poor,redDelicious.jpg
307,8,3,2456,72,Gala,1,Poor,gala.jpg
308,1,1,2457,89,Pink Lady,2.5,Poor,pinkLady.jpg
308,1,2,2457,45,Red Delicious,1.5,Average,redDelicious.jpg
308,1,3,2457,52,Gala,2.5,Average,gala.jpg
308,2,1,2458,90,Red Delicious,2.5,Poor,redDelicious.jpg
308,2,2,2458,75,Red Delicious,1,Poor,redDelicious.jpg
308,2,3,2458,31,Fuji,4,Excellent,fuji.jpg
308,3,1,2459,105,Red Delicious,4,Poor,redDelicious.jpg
308,3,2,2459,77,Gala,1.5,Poor,gala.jpg
308,3,3,2459,43,Honeycrisp,1.5,Average,honeycrisp.jpg
308,4,1,2460,25,Red Delicious,3,Excellent,redDelicious.jpg
308,4,2,2460,96,Fuji,3.5,Poor,fuji.jpg
308,4,3,2460,26,Fuji,3.5,Excellent,fuji.jpg
308,5,1,2461,83,Honeycrisp,2,Poor,honeycrisp.jpg
308,5,2,2461,46,Fuji,2,Average,fuji.jpg
308,5,3,2461,58,Honeycrisp,3,Average,honeycrisp.jpg
308,6,1,2462,54,Pink Lady,2.5,Average,pinkLady.jpg
308,6,2,2462,53,Honeycrisp,2.5,Average,honeycrisp.jpg
308,6,3,2462,7,Gala,1.5,Excellent,gala.jpg
308,7,1,2463,100,Red Delicious,3.5,Poor,redDelicious.jpg
308,7,2,2463,97,Gala,3.5,Poor,gala.jpg
308,7,3,2463,24,Pink Lady,3,Excellent,pinkLady.jpg
308,8,1,2464,18,Honeycrisp,2.5,Excellent,honeycrisp.jpg
308,8,2,2464,3,Honeycrisp,1,Excellent,honeycrisp.jpg
308,8,3,2464,25,Red Delicious,3,Excellent,redDelicious.jpg
309,1,1,2465,68,Honeycrisp,4,Average,honeycrisp.jpg
309,1,2,2465,80,Red Delicious,1.5,Poor,redDelicious.jpg
309,1,3,2465,49,Pink Lady,2,Average,pinkLady.jpg
309,2,1,2466,65,Red Delicious,3.5,Average,redDelicious.jpg
309,2,2,2466,48,Honeycrisp,2,Average,honeycrisp.jpg
309,2,3,2466,76,Fuji,1.5,Poor,fuji.jpg
309,3,1,2467,41,Fuji,1.5,Average,fuji.jpg
309,3,2,2467,43,Honeycrisp,1.5,Average,honeycrisp.jpg
309,3,3,2467,23,Honeycrisp,3,Excellent,honeycrisp.jpg
309,4,1,2468,85,Red Delicious,2,Poor,redDelicious.jpg
309,4,2,2468,45,Red Delicious,1.5,Average,redDelicious.jpg
309,4,3,2468,75,Red Delicious,1,Poor,redDelicious.jpg
309,5,1,2469,65,Red Delicious,3.5,Average,redDelicious.jpg
309,5,2,2469,93,Honeycrisp,3,Poor,honeycrisp.jpg
309,5,3,2469,105,Red Delicious,4,Poor,redDelicious.jpg
309,6,1,2470,41,Fuji,1.5,Average,fuji.jpg
309,6,2,2470,9,Pink Lady,1.5,Excellent,pinkLady.jpg
309,6,3,2470,46,Fuji,2,Average,fuji.jpg
309,7,1,2471,83,Honeycrisp,2,Poor,honeycrisp.jpg
309,7,2,2471,78,Honeycrisp,1.5,Poor,honeycrisp.jpg
309,7,3,2471,41,Fuji,1.5,Average,fuji.jpg
309,8,1,2472,80,Red Delicious,1.5,Poor,redDelicious.jpg
309,8,2,2472,94,Pink Lady,3,Poor,pinkLady.jpg
309,8,3,2472,12,Gala,2,Excellent,gala.jpg
310,1,1,2473,85,Red Delicious,2,Poor,redDelicious.jpg
310,1,2,2473,35,Red Delicious,4,Excellent,redDelicious.jpg
310,1,3,2473,31,Fuji,4,Excellent,fuji.jpg
310,2,1,2474,44,Pink Lady,1.5,Average,pinkLady.jpg
310,2,2,2474,54,Pink Lady,2.5,Average,pinkLady.jpg
310,2,3,2474,46,Fuji,2,Average,fuji.jpg
310,3,1,2475,19,Pink Lady,2.5,Excellent,pinkLady.jpg
310,3,2,2475,88,Honeycrisp,2.5,Poor,honeycrisp.jpg
310,3,3,2475,90,Red Delicious,2.5,Poor,redDelicious.jpg
310,4,1,2476,31,Fuji,4,Excellent,fuji.jpg
310,4,2,2476,72,Gala,1,Poor,gala.jpg
310,4,3,2476,90,Red Delicious,2.5,Poor,redDelicious.jpg
310,5,1,2477,4,Pink Lady,1,Excellent,pinkLady.jpg
310,5,2,2477,87,Gala,2.5,Poor,gala.jpg
310,5,3,2477,78,Honeycrisp,1.5,Poor,honeycrisp.jpg
310,6,1,2478,65,Red Delicious,3.5,Average,redDelicious.jpg
310,6,2,2478,40,Red Delicious,1,Average,redDelicious.jpg
310,6,3,2478,71,Fuji,1,Poor,fuji.jpg
310,7,1,2479,42,Gala,1.5,Average,gala.jpg
310,7,2,2479,57,Gala,3,Average,gala.jpg
310,7,3,2479,100,Red Delicious,3.5,Poor,redDelicious.jpg
310,8,1,2480,46,Fuji,2,Average,fuji.jpg
310,8,2,2480,40,Red Delicious,1,Average,redDelicious.jpg
310,8,3,2480,89,Pink Lady,2.5,Poor,pinkLady.jpg
311,1,1,2481,46,Fuji,2,Average,fuji.jpg
311,1,2,2481,80,Red Delicious,1.5,Poor,redDelicious.jpg
311,1,3,2481,29,Pink Lady,3.5,Excellent,pinkLady.jpg
311,2,1,2482,88,Honeycrisp,2.5,Poor,honeycrisp.jpg
311,2,2,2482,59,Pink Lady,3,Average,pinkLady.jpg
311,2,3,2482,97,Gala,3.5,Poor,gala.jpg
311,3,1,2483,16,Fuji,2.5,Excellent,fuji.jpg
311,3,2,2483,64,Pink Lady,3.5,Average,pinkLady.jpg
311,3,3,2483,36,Fuji,1,Average,fuji.jpg
311,4,1,2484,54,Pink Lady,2.5,Average,pinkLady.jpg
311,4,2,2484,96,Fuji,3.5,Poor,fuji.jpg
311,4,3,2484,103,Honeycrisp,4,Poor,honeycrisp.jpg
311,5,1,2485,6,Fuji,1.5,Excellent,fuji.jpg
311,5,2,2485,75,Red Delicious,1,Poor,redDelicious.jpg
311,5,3,2485,100,Red Delicious,3.5,Poor,redDelicious.jpg
311,6,1,2486,85,Red Delicious,2,Poor,redDelicious.jpg
311,6,2,2486,6,Fuji,1.5,Excellent,fuji.jpg
311,6,3,2486,97,Gala,3.5,Poor,gala.jpg
311,7,1,2487,98,Honeycrisp,3.5,Poor,honeycrisp.jpg
311,7,2,2487,68,Honeycrisp,4,Average,honeycrisp.jpg
311,7,3,2487,12,Gala,2,Excellent,gala.jpg
311,8,1,2488,45,Red Delicious,1.5,Average,redDelicious.jpg
311,8,2,2488,84,Pink Lady,2,Poor,pinkLady.jpg
311,8,3,2488,7,Gala,1.5,Excellent,gala.jpg
312,1,1,2489,15,Red Delicious,2,Excellent,redDelicious.jpg
312,1,2,2489,102,Gala,4,Poor,gala.jpg
312,1,3,2489,75,Red Delicious,1,Poor,redDelicious.jpg
312,2,1,2490,65,Red Delicious,3.5,Average,redDelicious.jpg
312,2,2,2490,81,Fuji,2,Poor,fuji.jpg
312,2,3,2490,44,Pink Lady,1.5,Average,pinkLady.jpg
312,3,1,2491,78,Honeycrisp,1.5,Poor,honeycrisp.jpg
312,3,2,2491,39,Pink Lady,1,Average,pinkLady.jpg
312,3,3,2491,83,Honeycrisp,2,Poor,honeycrisp.jpg
312,4,1,2492,34,Pink Lady,4,Excellent,pinkLady.jpg
312,4,2,2492,96,Fuji,3.5,Poor,fuji.jpg
312,4,3,2492,46,Fuji,2,Average,fuji.jpg
312,5,1,2493,59,Pink Lady,3,Average,pinkLady.jpg
312,5,2,2493,37,Gala,1,Average,gala.jpg
312,5,3,2493,83,Honeycrisp,2,Poor,honeycrisp.jpg
312,6,1,2494,4,Pink Lady,1,Excellent,pinkLady.jpg
312,6,2,2494,22,Gala,3,Excellent,gala.jpg
312,6,3,2494,54,Pink Lady,2.5,Average,pinkLady.jpg
312,7,1,2495,68,Honeycrisp,4,Average,honeycrisp.jpg
312,7,2,2495,29,Pink Lady,3.5,Excellent,pinkLady.jpg
312,7,3,2495,47,Gala,2,Average,gala.jpg
312,8,1,2496,93,Honeycrisp,3,Poor,honeycrisp.jpg
312,8,2,2496,104,Pink Lady,4,Poor,pinkLady.jpg
312,8,3,2496,54,Pink Lady,2.5,Average,pinkLady.jpg
313,1,1,2497,87,Gala,2.5,Poor,gala.jpg
313,1,2,2497,63,Honeycrisp,3.5,Average,honeycrisp.jpg
313,1,3,2497,96,Fuji,3.5,Poor,fuji.jpg
313,2,1,2498,95,Red Delicious,3,Poor,redDelicious.jpg
313,2,2,2498,12,Gala,2,Excellent,gala.jpg
313,2,3,2498,39,Pink Lady,1,Average,pinkLady.jpg
313,3,1,2499,101,Fuji,4,Poor,fuji.jpg
313,3,2,2499,6,Fuji,1.5,Excellent,fuji.jpg
313,3,3,2499,78,Honeycrisp,1.5,Poor,honeycrisp.jpg
313,4,1,2500,23,Honeycrisp,3,Excellent,honeycrisp.jpg
313,4,2,2500,52,Gala,2.5,Average,gala.jpg
313,4,3,2500,10,Red Delicious,1.5,Excellent,redDelicious.jpg
313,5,1,2501,81,Fuji,2,Poor,fuji.jpg
313,5,2,2501,76,Fuji,1.5,Poor,fuji.jpg
313,5,3,2501,52,Gala,2.5,Average,gala.jpg
313,6,1,2502,34,Pink Lady,4,Excellent,pinkLady.jpg
313,6,2,2502,16,Fuji,2.5,Excellent,fuji.jpg
313,6,3,2502,21,Fuji,3,Excellent,fuji.jpg
313,7,1,2503,35,Red Delicious,4,Excellent,redDelicious.jpg
313,7,2,2503,84,Pink Lady,2,Poor,pinkLady.jpg
313,7,3,2503,68,Honeycrisp,4,Average,honeycrisp.jpg
313,8,1,2504,89,Pink Lady,2.5,Poor,pinkLady.jpg
313,8,2,2504,102,Gala,4,Poor,gala.jpg
313,8,3,2504,83,Honeycrisp,2,Poor,honeycrisp.jpg
314,1,1,2505,12,Gala,2,Excellent,gala.jpg
314,1,2,2505,66,Fuji,4,Average,fuji.jpg
314,1,3,2505,62,Gala,3.5,Average,gala.jpg
314,2,1,2506,32,Gala,4,Excellent,gala.jpg
314,2,2,2506,1,Fuji,1,Excellent,fuji.jpg
314,2,3,2506,31,Fuji,4,Excellent,fuji.jpg
314,3,1,2507,98,Honeycrisp,3.5,Poor,honeycrisp.jpg
314,3,2,2507,55,Red Delicious,2.5,Average,redDelicious.jpg
314,3,3,2507,84,Pink Lady,2,Poor,pinkLady.jpg
314,4,1,2508,31,Fuji,4,Excellent,fuji.jpg
314,4,2,2508,12,Gala,2,Excellent,gala.jpg
314,4,3,2508,73,Honeycrisp,1,Poor,honeycrisp.jpg
314,5,1,2509,4,Pink Lady,1,Excellent,pinkLady.jpg
314,5,2,2509,104,Pink Lady,4,Poor,pinkLady.jpg
314,5,3,2509,84,Pink Lady,2,Poor,pinkLady.jpg
314,6,1,2510,53,Honeycrisp,2.5,Average,honeycrisp.jpg
314,6,2,2510,63,Honeycrisp,3.5,Average,honeycrisp.jpg
314,6,3,2510,8,Honeycrisp,1.5,Excellent,honeycrisp.jpg
314,7,1,2511,42,Gala,1.5,Average,gala.jpg
314,7,2,2511,38,Honeycrisp,1,Average,honeycrisp.jpg
314,7,3,2511,104,Pink Lady,4,Poor,pinkLady.jpg
314,8,1,2512,78,Honeycrisp,1.5,Poor,honeycrisp.jpg
314,8,2,2512,19,Pink Lady,2.5,Excellent,pinkLady.jpg
314,8,3,2512,5,Red Delicious,1,Excellent,redDelicious.jpg
315,1,1,2513,90,Red Delicious,2.5,Poor,redDelicious.jpg
315,1,2,2513,2,Gala,1,Excellent,gala.jpg
315,1,3,2513,43,Honeycrisp,1.5,Average,honeycrisp.jpg
315,2,1,2514,18,Honeycrisp,2.5,Excellent,honeycrisp.jpg
315,2,2,2514,14,Pink Lady,2,Excellent,pinkLady.jpg
