"type","price","freshness","image","respID","qID","altID","obsID"
"Honeycrisp",2.5,"Excellent","honeycrisp.jpg",156,3,1,468
"Gala",3.5,"Poor","gala.jpg",156,3,2,468
"Gala",3.5,"Average","gala.jpg",156,3,3,468
"Pink Lady",2.5,"Poor","pinkLady.jpg",157,1,1,469
"Gala",1,"Excellent","gala.jpg",157,1,2,469
"Red Delicious",1.5,"Excellent","redDelicious.jpg",157,1,3,469
"Fuji",3,"Poor","fuji.jpg",157,2,1,470
"Fuji",1.5,"Poor","fuji.jpg",157,2,2,470
"Red Delicious",3.5,"Average","redDelicious.jpg",157,2,3,470
"Red Delicious",1,"Excellent","redDelicious.jpg",157,3,1,471
"Pink Lady",2.5,"Poor","pinkLady.jpg",157,3,2,471
"Red Delicious",3,"Average","redDelicious.jpg",157,3,3,471
"Pink Lady",1,"Excellent","pinkLady.jpg",158,1,1,472
"Red Delicious",1,"Poor","redDelicious.jpg",158,1,2,472
"Pink Lady",2,"Poor","pinkLady.jpg",158,1,3,472
"Pink Lady",4,"Average","pinkLady.jpg",158,2,1,473
"Fuji",3,"Average","fuji.jpg",158,2,2,473
"Fuji",1.5,"Poor","fuji.jpg",158,2,3,473
"Gala",3,"Excellent","gala.jpg",158,3,1,474
"Red Delicious",4,"Poor","redDelicious.jpg",158,3,2,474
"Pink Lady",2,"Poor","pinkLady.jpg",158,3,3,474
"Honeycrisp",3.5,"Average","honeycrisp.jpg",159,1,1,475
"Fuji",3,"Average","fuji.jpg",159,1,2,475
"Gala",3,"Average","gala.jpg",159,1,3,475
"Red Delicious",3,"Poor","redDelicious.jpg",159,2,1,476
"Honeycrisp",4,"Average","honeycrisp.jpg",159,2,2,476
"Honeycrisp",3.5,"Excellent","honeycrisp.jpg",159,2,3,476
"Honeycrisp",3,"Poor","honeycrisp.jpg",159,3,1,477
"Pink Lady",1.5,"Poor","pinkLady.jpg",159,3,2,477
"Gala",3.5,"Excellent","gala.jpg",159,3,3,477
"Red Delicious",1.5,"Excellent","redDelicious.jpg",160,1,1,478
"Fuji",2.5,"Poor","fuji.jpg",160,1,2,478
"Pink Lady",1,"Excellent","pinkLady.jpg",160,1,3,478
"Fuji",3.5,"Poor","fuji.jpg",160,2,1,479
"Red Delicious",1.5,"Average","redDelicious.jpg",160,2,2,479
"Gala",3.5,"Average","gala.jpg",160,2,3,479
"Pink Lady",2.5,"Excellent","pinkLady.jpg",160,3,1,480
"Gala",2,"Excellent","gala.jpg",160,3,2,480
"Pink Lady",3,"Average","pinkLady.jpg",160,3,3,480
"Pink Lady",4,"Average","pinkLady.jpg",161,1,1,481
"Pink Lady",1.5,"Average","pinkLady.jpg",161,1,2,481
"Gala",1.5,"Excellent","gala.jpg",161,1,3,481
"Gala",3,"Poor","gala.jpg",161,2,1,482
"Red Delicious",1.5,"Poor","redDelicious.jpg",161,2,2,482
"Red Delicious",2,"Average","redDelicious.jpg",161,2,3,482
"Honeycrisp",1.5,"Average","honeycrisp.jpg",161,3,1,483
"Pink Lady",1,"Poor","pinkLady.jpg",161,3,2,483
"Fuji",2,"Average","fuji.jpg",161,3,3,483
"Fuji",3.5,"Excellent","fuji.jpg",162,1,1,484
"Honeycrisp",2,"Average","honeycrisp.jpg",162,1,2,484
"Red Delicious",2,"Excellent","redDelicious.jpg",162,1,3,484
"Pink Lady",3,"Excellent","pinkLady.jpg",162,2,1,485
"Fuji",1.5,"Poor","fuji.jpg",162,2,2,485
"Pink Lady",1.5,"Poor","pinkLady.jpg",162,2,3,485
"Fuji",2,"Excellent","fuji.jpg",162,3,1,486
"Honeycrisp",4,"Poor","honeycrisp.jpg",162,3,2,486
"Pink Lady",1.5,"Poor","pinkLady.jpg",162,3,3,486
"Red Delicious",3,"Average","redDelicious.jpg",163,1,1,487
"Pink Lady",2.5,"Poor","pinkLady.jpg",163,1,2,487
"Honeycrisp",1,"Average","honeycrisp.jpg",163,1,3,487
"Gala",4,"Excellent","gala.jpg",163,2,1,488
"Gala",3,"Poor","gala.jpg",163,2,2,488
"Fuji",3.5,"Average","fuji.jpg",163,2,3,488
"Gala",2.5,"Excellent","gala.jpg",163,3,1,489
"Honeycrisp",3,"Average","honeycrisp.jpg",163,3,2,489
"Fuji",2,"Average","fuji.jpg",163,3,3,489
"Pink Lady",4,"Excellent","pinkLady.jpg",164,1,1,490
"Honeycrisp",1,"Excellent","honeycrisp.jpg",164,1,2,490
"Pink Lady",2,"Average","pinkLady.jpg",164,1,3,490
"Gala",4,"Average","gala.jpg",164,2,1,491
"Fuji",2,"Poor","fuji.jpg",164,2,2,491
"Fuji",1,"Poor","fuji.jpg",164,2,3,491
"Pink Lady",3.5,"Excellent","pinkLady.jpg",164,3,1,492
"Pink Lady",4,"Average","pinkLady.jpg",164,3,2,492
"Honeycrisp",2.5,"Poor","honeycrisp.jpg",164,3,3,492
"Honeycrisp",2,"Average","honeycrisp.jpg",165,1,1,493
"Red Delicious",1.5,"Poor","redDelicious.jpg",165,1,2,493
"Honeycrisp",1.5,"Excellent","honeycrisp.jpg",165,1,3,493
"Fuji",3,"Poor","fuji.jpg",165,2,1,494
"Red Delicious",3.5,"Average","redDelicious.jpg",165,2,2,494
"Pink Lady",1,"Excellent","pinkLady.jpg",165,2,3,494
"Fuji",2,"Average","fuji.jpg",165,3,1,495
"Red Delicious",3.5,"Excellent","redDelicious.jpg",165,3,2,495
"Gala",3.5,"Poor","gala.jpg",165,3,3,495
"Honeycrisp",1.5,"Average","honeycrisp.jpg",166,1,1,496
"Fuji",4,"Poor","fuji.jpg",166,1,2,496
"Fuji",1,"Average","fuji.jpg",166,1,3,496
"Fuji",1.5,"Excellent","fuji.jpg",166,2,1,497
"Red Delicious",2.5,"Poor","redDelicious.jpg",166,2,2,497
"Gala",2.5,"Poor","gala.jpg",166,2,3,497
"Gala",2.5,"Excellent","gala.jpg",166,3,1,498
"Honeycrisp",4,"Excellent","honeycrisp.jpg",166,3,2,498
"Honeycrisp",2.5,"Poor","honeycrisp.jpg",166,3,3,498
"Pink Lady",3.5,"Poor","pinkLady.jpg",167,1,1,499
"Fuji",1,"Poor","fuji.jpg",167,1,2,499
"Gala",2,"Excellent","gala.jpg",167,1,3,499
"Gala",4,"Poor","gala.jpg",167,2,1,500
"Pink Lady",4,"Average","pinkLady.jpg",167,2,2,500
"Fuji",4,"Excellent","fuji.jpg",167,2,3,500
"Fuji",2.5,"Poor","fuji.jpg",167,3,1,501
"Honeycrisp",1.5,"Excellent","honeycrisp.jpg",167,3,2,501
"Red Delicious",3.5,"Average","redDelicious.jpg",167,3,3,501
"Fuji",2.5,"Average","fuji.jpg",168,1,1,502
"Pink Lady",3.5,"Average","pinkLady.jpg",168,1,2,502
"Fuji",2.5,"Average","fuji.jpg",168,1,3,502
"Honeycrisp",2.5,"Excellent","honeycrisp.jpg",168,2,1,503
"Gala",3.5,"Excellent","gala.jpg",168,2,2,503
"Pink Lady",3.5,"Average","pinkLady.jpg",168,2,3,503
"Gala",2.5,"Average","gala.jpg",168,3,1,504
"Fuji",3.5,"Excellent","fuji.jpg",168,3,2,504
"Gala",4,"Average","gala.jpg",168,3,3,504
"Fuji",4,"Poor","fuji.jpg",169,1,1,505
"Honeycrisp",1.5,"Excellent","honeycrisp.jpg",169,1,2,505
"Fuji",1.5,"Average","fuji.jpg",169,1,3,505
"Honeycrisp",2,"Excellent","honeycrisp.jpg",169,2,1,506
"Pink Lady",2.5,"Poor","pinkLady.jpg",169,2,2,506
"Red Delicious",3.5,"Average","redDelicious.jpg",169,2,3,506
"Gala",4,"Excellent","gala.jpg",169,3,1,507
"Fuji",3,"Excellent","fuji.jpg",169,3,2,507
"Red Delicious",4,"Poor","redDelicious.jpg",169,3,3,507
"Honeycrisp",2,"Excellent","honeycrisp.jpg",170,1,1,508
"Fuji",3.5,"Excellent","fuji.jpg",170,1,2,508
"Fuji",3.5,"Poor","fuji.jpg",170,1,3,508
"Gala",2.5,"Average","gala.jpg",170,2,1,509
"Gala",4,"Excellent","gala.jpg",170,2,2,509
"Fuji",1.5,"Poor","fuji.jpg",170,2,3,509
"Honeycrisp",1,"Average","honeycrisp.jpg",170,3,1,510
"Gala",3,"Excellent","gala.jpg",170,3,2,510
"Pink Lady",4,"Average","pinkLady.jpg",170,3,3,510
"Gala",1.5,"Excellent","gala.jpg",171,1,1,511
"Gala",1,"Poor","gala.jpg",171,1,2,511
"Fuji",2,"Average","fuji.jpg",171,1,3,511
"Red Delicious",4,"Poor","redDelicious.jpg",171,2,1,512
"Pink Lady",3.5,"Average","pinkLady.jpg",171,2,2,512
"Red Delicious",3,"Excellent","redDelicious.jpg",171,2,3,512
"Honeycrisp",1.5,"Average","honeycrisp.jpg",171,3,1,513
"Red Delicious",4,"Excellent","redDelicious.jpg",171,3,2,513
"Pink Lady",3,"Excellent","pinkLady.jpg",171,3,3,513
"Pink Lady",1.5,"Excellent","pinkLady.jpg",172,1,1,514
"Gala",2,"Average","gala.jpg",172,1,2,514
"Red Delicious",3,"Average","redDelicious.jpg",172,1,3,514
"Pink Lady",3.5,"Average","pinkLady.jpg",172,2,1,515
"Pink Lady",1,"Excellent","pinkLady.jpg",172,2,2,515
"Fuji",3.5,"Excellent","fuji.jpg",172,2,3,515
"Honeycrisp",3,"Excellent","honeycrisp.jpg",172,3,1,516
"Honeycrisp",1,"Excellent","honeycrisp.jpg",172,3,2,516
"Gala",2,"Excellent","gala.jpg",172,3,3,516
"Red Delicious",4,"Excellent","redDelicious.jpg",173,1,1,517
"Fuji",1,"Excellent","fuji.jpg",173,1,2,517
"Red Delicious",2.5,"Average","redDelicious.jpg",173,1,3,517
"Gala",1.5,"Average","gala.jpg",173,2,1,518
"Honeycrisp",2,"Average","honeycrisp.jpg",173,2,2,518
"Gala",2,"Excellent","gala.jpg",173,2,3,518
"Pink Lady",3,"Excellent","pinkLady.jpg",173,3,1,519
"Honeycrisp",2.5,"Average","honeycrisp.jpg",173,3,2,519
"Red Delicious",2,"Poor","redDelicious.jpg",173,3,3,519
"Pink Lady",2.5,"Average","pinkLady.jpg",174,1,1,520
"Gala",2.5,"Poor","gala.jpg",174,1,2,520
"Pink Lady",3,"Average","pinkLady.jpg",174,1,3,520
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",174,2,1,521
"Honeycrisp",3.5,"Average","honeycrisp.jpg",174,2,2,521
"Red Delicious",4,"Average","redDelicious.jpg",174,2,3,521
"Honeycrisp",3.5,"Average","honeycrisp.jpg",174,3,1,522
"Gala",2,"Excellent","gala.jpg",174,3,2,522
"Gala",1,"Excellent","gala.jpg",174,3,3,522
"Gala",2.5,"Average","gala.jpg",175,1,1,523
"Gala",1,"Average","gala.jpg",175,1,2,523
"Gala",3.5,"Poor","gala.jpg",175,1,3,523
"Pink Lady",2,"Poor","pinkLady.jpg",175,2,1,524
"Red Delicious",1,"Poor","redDelicious.jpg",175,2,2,524
"Gala",4,"Excellent","gala.jpg",175,2,3,524
"Red Delicious",4,"Average","redDelicious.jpg",175,3,1,525
"Red Delicious",1,"Average","redDelicious.jpg",175,3,2,525
"Fuji",1,"Excellent","fuji.jpg",175,3,3,525
"Pink Lady",2,"Average","pinkLady.jpg",176,1,1,526
"Honeycrisp",1,"Excellent","honeycrisp.jpg",176,1,2,526
"Honeycrisp",3,"Excellent","honeycrisp.jpg",176,1,3,526
"Red Delicious",1.5,"Average","redDelicious.jpg",176,2,1,527
"Honeycrisp",2,"Average","honeycrisp.jpg",176,2,2,527
"Honeycrisp",1.5,"Excellent","honeycrisp.jpg",176,2,3,527
"Gala",3,"Average","gala.jpg",176,3,1,528
"Honeycrisp",2,"Average","honeycrisp.jpg",176,3,2,528
"Honeycrisp",1,"Excellent","honeycrisp.jpg",176,3,3,528
"Pink Lady",3,"Poor","pinkLady.jpg",177,1,1,529
"Pink Lady",2.5,"Average","pinkLady.jpg",177,1,2,529
"Red Delicious",4,"Excellent","redDelicious.jpg",177,1,3,529
"Honeycrisp",1,"Poor","honeycrisp.jpg",177,2,1,530
"Red Delicious",1.5,"Excellent","redDelicious.jpg",177,2,2,530
"Fuji",3,"Excellent","fuji.jpg",177,2,3,530
"Red Delicious",3,"Excellent","redDelicious.jpg",177,3,1,531
"Honeycrisp",2,"Average","honeycrisp.jpg",177,3,2,531
"Fuji",2.5,"Excellent","fuji.jpg",177,3,3,531
"Honeycrisp",1,"Poor","honeycrisp.jpg",178,1,1,532
"Red Delicious",4,"Excellent","redDelicious.jpg",178,1,2,532
"Pink Lady",3,"Excellent","pinkLady.jpg",178,1,3,532
"Red Delicious",3,"Poor","redDelicious.jpg",178,2,1,533
"Gala",1.5,"Poor","gala.jpg",178,2,2,533
"Fuji",1.5,"Average","fuji.jpg",178,2,3,533
"Fuji",3,"Average","fuji.jpg",178,3,1,534
"Honeycrisp",3.5,"Average","honeycrisp.jpg",178,3,2,534
"Pink Lady",3.5,"Poor","pinkLady.jpg",178,3,3,534
"Honeycrisp",1,"Average","honeycrisp.jpg",179,1,1,535
"Fuji",3,"Average","fuji.jpg",179,1,2,535
"Fuji",4,"Average","fuji.jpg",179,1,3,535
"Red Delicious",2.5,"Poor","redDelicious.jpg",179,2,1,536
"Pink Lady",4,"Average","pinkLady.jpg",179,2,2,536
"Gala",2.5,"Average","gala.jpg",179,2,3,536
"Red Delicious",4,"Poor","redDelicious.jpg",179,3,1,537
"Pink Lady",1,"Excellent","pinkLady.jpg",179,3,2,537
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",179,3,3,537
"Gala",1,"Excellent","gala.jpg",180,1,1,538
"Gala",4,"Average","gala.jpg",180,1,2,538
"Pink Lady",2,"Excellent","pinkLady.jpg",180,1,3,538
"Gala",1,"Average","gala.jpg",180,2,1,539
"Honeycrisp",2,"Average","honeycrisp.jpg",180,2,2,539
"Gala",2.5,"Average","gala.jpg",180,2,3,539
"Honeycrisp",3.5,"Excellent","honeycrisp.jpg",180,3,1,540
"Fuji",2.5,"Excellent","fuji.jpg",180,3,2,540
"Honeycrisp",2,"Average","honeycrisp.jpg",180,3,3,540
"Red Delicious",1,"Poor","redDelicious.jpg",181,1,1,541
"Gala",4,"Poor","gala.jpg",181,1,2,541
"Red Delicious",2,"Excellent","redDelicious.jpg",181,1,3,541
"Pink Lady",1.5,"Poor","pinkLady.jpg",181,2,1,542
"Red Delicious",4,"Excellent","redDelicious.jpg",181,2,2,542
"Gala",3,"Excellent","gala.jpg",181,2,3,542
"Honeycrisp",2,"Excellent","honeycrisp.jpg",181,3,1,543
"Gala",3.5,"Excellent","gala.jpg",181,3,2,543
"Gala",2,"Poor","gala.jpg",181,3,3,543
"Honeycrisp",2,"Excellent","honeycrisp.jpg",182,1,1,544
"Red Delicious",1.5,"Average","redDelicious.jpg",182,1,2,544
"Red Delicious",2.5,"Poor","redDelicious.jpg",182,1,3,544
"Red Delicious",4,"Excellent","redDelicious.jpg",182,2,1,545
"Honeycrisp",4,"Poor","honeycrisp.jpg",182,2,2,545
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",182,2,3,545
"Pink Lady",1,"Excellent","pinkLady.jpg",182,3,1,546
"Red Delicious",2.5,"Average","redDelicious.jpg",182,3,2,546
"Gala",4,"Average","gala.jpg",182,3,3,546
"Red Delicious",2.5,"Excellent","redDelicious.jpg",183,1,1,547
"Red Delicious",1.5,"Poor","redDelicious.jpg",183,1,2,547
"Red Delicious",1,"Average","redDelicious.jpg",183,1,3,547
"Pink Lady",1,"Excellent","pinkLady.jpg",183,2,1,548
"Gala",1.5,"Excellent","gala.jpg",183,2,2,548
"Fuji",3.5,"Average","fuji.jpg",183,2,3,548
"Gala",4,"Excellent","gala.jpg",183,3,1,549
"Gala",2.5,"Poor","gala.jpg",183,3,2,549
"Pink Lady",2,"Poor","pinkLady.jpg",183,3,3,549
"Pink Lady",4,"Poor","pinkLady.jpg",184,1,1,550
"Red Delicious",2,"Poor","redDelicious.jpg",184,1,2,550
"Gala",4,"Excellent","gala.jpg",184,1,3,550
"Fuji",3,"Excellent","fuji.jpg",184,2,1,551
"Gala",3.5,"Excellent","gala.jpg",184,2,2,551
"Gala",1.5,"Average","gala.jpg",184,2,3,551
"Gala",2.5,"Average","gala.jpg",184,3,1,552
"Red Delicious",3.5,"Poor","redDelicious.jpg",184,3,2,552
"Red Delicious",2.5,"Excellent","redDelicious.jpg",184,3,3,552
"Honeycrisp",4,"Excellent","honeycrisp.jpg",185,1,1,553
"Red Delicious",1,"Poor","redDelicious.jpg",185,1,2,553
"Fuji",1,"Average","fuji.jpg",185,1,3,553
"Red Delicious",3,"Average","redDelicious.jpg",185,2,1,554
"Red Delicious",1,"Excellent","redDelicious.jpg",185,2,2,554
"Red Delicious",3,"Average","redDelicious.jpg",185,2,3,554
"Honeycrisp",2.5,"Average","honeycrisp.jpg",185,3,1,555
"Pink Lady",2,"Poor","pinkLady.jpg",185,3,2,555
"Gala",1,"Poor","gala.jpg",185,3,3,555
"Red Delicious",3.5,"Poor","redDelicious.jpg",186,1,1,556
"Pink Lady",3.5,"Average","pinkLady.jpg",186,1,2,556
"Fuji",3,"Excellent","fuji.jpg",186,1,3,556
"Red Delicious",2,"Excellent","redDelicious.jpg",186,2,1,557
"Pink Lady",1.5,"Poor","pinkLady.jpg",186,2,2,557
"Gala",2,"Poor","gala.jpg",186,2,3,557
"Pink Lady",3.5,"Excellent","pinkLady.jpg",186,3,1,558
"Red Delicious",3.5,"Average","redDelicious.jpg",186,3,2,558
"Pink Lady",4,"Excellent","pinkLady.jpg",186,3,3,558
"Fuji",2,"Poor","fuji.jpg",187,1,1,559
"Honeycrisp",1,"Average","honeycrisp.jpg",187,1,2,559
"Fuji",2.5,"Excellent","fuji.jpg",187,1,3,559
"Gala",1,"Excellent","gala.jpg",187,2,1,560
"Gala",1,"Excellent","gala.jpg",187,2,2,560
"Pink Lady",1.5,"Poor","pinkLady.jpg",187,2,3,560
"Fuji",3,"Average","fuji.jpg",187,3,1,561
"Fuji",2,"Excellent","fuji.jpg",187,3,2,561
"Fuji",2,"Average","fuji.jpg",187,3,3,561
"Gala",2,"Poor","gala.jpg",188,1,1,562
"Red Delicious",2,"Excellent","redDelicious.jpg",188,1,2,562
"Fuji",3.5,"Average","fuji.jpg",188,1,3,562
"Honeycrisp",3.5,"Average","honeycrisp.jpg",188,2,1,563
"Honeycrisp",3.5,"Poor","honeycrisp.jpg",188,2,2,563
"Gala",3.5,"Excellent","gala.jpg",188,2,3,563
"Red Delicious",1,"Excellent","redDelicious.jpg",188,3,1,564
"Gala",3,"Excellent","gala.jpg",188,3,2,564
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",188,3,3,564
"Honeycrisp",3,"Average","honeycrisp.jpg",189,1,1,565
"Gala",2.5,"Excellent","gala.jpg",189,1,2,565
"Honeycrisp",3.5,"Average","honeycrisp.jpg",189,1,3,565
"Honeycrisp",4,"Poor","honeycrisp.jpg",189,2,1,566
"Fuji",1.5,"Average","fuji.jpg",189,2,2,566
"Pink Lady",2,"Average","pinkLady.jpg",189,2,3,566
"Fuji",3,"Average","fuji.jpg",189,3,1,567
"Gala",1,"Excellent","gala.jpg",189,3,2,567
"Red Delicious",1.5,"Poor","redDelicious.jpg",189,3,3,567
"Fuji",3.5,"Average","fuji.jpg",190,1,1,568
"Pink Lady",1,"Average","pinkLady.jpg",190,1,2,568
"Gala",3,"Excellent","gala.jpg",190,1,3,568
"Gala",4,"Excellent","gala.jpg",190,2,1,569
"Honeycrisp",2.5,"Excellent","honeycrisp.jpg",190,2,2,569
"Red Delicious",4,"Average","redDelicious.jpg",190,2,3,569
"Fuji",2.5,"Excellent","fuji.jpg",190,3,1,570
"Pink Lady",3,"Average","pinkLady.jpg",190,3,2,570
"Pink Lady",2.5,"Poor","pinkLady.jpg",190,3,3,570
"Gala",3,"Average","gala.jpg",191,1,1,571
"Red Delicious",1,"Poor","redDelicious.jpg",191,1,2,571
"Honeycrisp",4,"Average","honeycrisp.jpg",191,1,3,571
"Red Delicious",2.5,"Average","redDelicious.jpg",191,2,1,572
"Gala",1,"Average","gala.jpg",191,2,2,572
"Pink Lady",4,"Average","pinkLady.jpg",191,2,3,572
"Red Delicious",1,"Excellent","redDelicious.jpg",191,3,1,573
"Red Delicious",3,"Average","redDelicious.jpg",191,3,2,573
"Honeycrisp",2.5,"Poor","honeycrisp.jpg",191,3,3,573
"Fuji",1,"Average","fuji.jpg",192,1,1,574
"Gala",3,"Average","gala.jpg",192,1,2,574
"Pink Lady",3,"Excellent","pinkLady.jpg",192,1,3,574
"Pink Lady",2.5,"Average","pinkLady.jpg",192,2,1,575
"Red Delicious",1.5,"Poor","redDelicious.jpg",192,2,2,575
"Red Delicious",2.5,"Average","redDelicious.jpg",192,2,3,575
"Pink Lady",2.5,"Average","pinkLady.jpg",192,3,1,576
"Pink Lady",1.5,"Excellent","pinkLady.jpg",192,3,2,576
"Red Delicious",4,"Poor","redDelicious.jpg",192,3,3,576
"Honeycrisp",3,"Excellent","honeycrisp.jpg",193,1,1,577
"Red Delicious",1,"Average","redDelicious.jpg",193,1,2,577
"Pink Lady",2,"Average","pinkLady.jpg",193,1,3,577
"Gala",2,"Average","gala.jpg",193,2,1,578
"Red Delicious",4,"Poor","redDelicious.jpg",193,2,2,578
"Gala",1.5,"Poor","gala.jpg",193,2,3,578
"Honeycrisp",3.5,"Average","honeycrisp.jpg",193,3,1,579
"Fuji",3.5,"Poor","fuji.jpg",193,3,2,579
"Fuji",1.5,"Poor","fuji.jpg",193,3,3,579
"Red Delicious",1.5,"Excellent","redDelicious.jpg",194,1,1,580
"Honeycrisp",3,"Poor","honeycrisp.jpg",194,1,2,580
"Pink Lady",1,"Excellent","pinkLady.jpg",194,1,3,580
"Fuji",2.5,"Excellent","fuji.jpg",194,2,1,581
"Red Delicious",1.5,"Excellent","redDelicious.jpg",194,2,2,581
"Pink Lady",3.5,"Average","pinkLady.jpg",194,2,3,581
"Gala",2,"Average","gala.jpg",194,3,1,582
"Gala",3,"Poor","gala.jpg",194,3,2,582
"Red Delicious",3,"Average","redDelicious.jpg",194,3,3,582
"Fuji",3,"Poor","fuji.jpg",195,1,1,583
"Pink Lady",1,"Average","pinkLady.jpg",195,1,2,583
"Pink Lady",3,"Poor","pinkLady.jpg",195,1,3,583
"Gala",3.5,"Average","gala.jpg",195,2,1,584
"Pink Lady",3,"Poor","pinkLady.jpg",195,2,2,584
"Red Delicious",2.5,"Poor","redDelicious.jpg",195,2,3,584
"Pink Lady",2,"Excellent","pinkLady.jpg",195,3,1,585
"Gala",2,"Average","gala.jpg",195,3,2,585
"Gala",1,"Poor","gala.jpg",195,3,3,585
"Red Delicious",2.5,"Poor","redDelicious.jpg",196,1,1,586
"Pink Lady",1,"Average","pinkLady.jpg",196,1,2,586
"Pink Lady",4,"Average","pinkLady.jpg",196,1,3,586
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",196,2,1,587
"Red Delicious",1.5,"Average","redDelicious.jpg",196,2,2,587
"Honeycrisp",2,"Average","honeycrisp.jpg",196,2,3,587
"Fuji",2.5,"Average","fuji.jpg",196,3,1,588
"Honeycrisp",2,"Poor","honeycrisp.jpg",196,3,2,588
"Gala",1.5,"Average","gala.jpg",196,3,3,588
"Gala",2.5,"Poor","gala.jpg",197,1,1,589
"Red Delicious",3,"Excellent","redDelicious.jpg",197,1,2,589
"Honeycrisp",2,"Poor","honeycrisp.jpg",197,1,3,589
"Fuji",2,"Poor","fuji.jpg",197,2,1,590
"Honeycrisp",4,"Excellent","honeycrisp.jpg",197,2,2,590
"Red Delicious",1.5,"Excellent","redDelicious.jpg",197,2,3,590
"Honeycrisp",1,"Poor","honeycrisp.jpg",197,3,1,591
"Honeycrisp",2,"Poor","honeycrisp.jpg",197,3,2,591
"Fuji",4,"Average","fuji.jpg",197,3,3,591
"Gala",3,"Poor","gala.jpg",198,1,1,592
"Fuji",1.5,"Excellent","fuji.jpg",198,1,2,592
"Honeycrisp",4,"Poor","honeycrisp.jpg",198,1,3,592
"Red Delicious",1,"Average","redDelicious.jpg",198,2,1,593
"Red Delicious",3,"Poor","redDelicious.jpg",198,2,2,593
"Pink Lady",2.5,"Excellent","pinkLady.jpg",198,2,3,593
"Pink Lady",2,"Excellent","pinkLady.jpg",198,3,1,594
"Fuji",3,"Poor","fuji.jpg",198,3,2,594
"Gala",2,"Excellent","gala.jpg",198,3,3,594
"Red Delicious",4,"Excellent","redDelicious.jpg",199,1,1,595
"Fuji",3.5,"Average","fuji.jpg",199,1,2,595
"Gala",2,"Average","gala.jpg",199,1,3,595
"Fuji",2.5,"Poor","fuji.jpg",199,2,1,596
"Honeycrisp",3,"Excellent","honeycrisp.jpg",199,2,2,596
"Pink Lady",4,"Excellent","pinkLady.jpg",199,2,3,596
"Gala",1,"Poor","gala.jpg",199,3,1,597
"Pink Lady",4,"Poor","pinkLady.jpg",199,3,2,597
"Red Delicious",2.5,"Poor","redDelicious.jpg",199,3,3,597
"Red Delicious",2.5,"Average","redDelicious.jpg",200,1,1,598
"Fuji",1.5,"Average","fuji.jpg",200,1,2,598
"Honeycrisp",3.5,"Average","honeycrisp.jpg",200,1,3,598
"Gala",4,"Excellent","gala.jpg",200,2,1,599
"Gala",1,"Average","gala.jpg",200,2,2,599
"Fuji",3.5,"Poor","fuji.jpg",200,2,3,599
"Red Delicious",2.5,"Excellent","redDelicious.jpg",200,3,1,600
"Fuji",3,"Average","fuji.jpg",200,3,2,600
"Red Delicious",1,"Average","redDelicious.jpg",200,3,3,600
"Red Delicious",1,"Poor","redDelicious.jpg",201,1,1,601
"Honeycrisp",4,"Excellent","honeycrisp.jpg",201,1,2,601
"Honeycrisp",1,"Poor","honeycrisp.jpg",201,1,3,601
"Fuji",4,"Excellent","fuji.jpg",201,2,1,602
"Honeycrisp",1,"Excellent","honeycrisp.jpg",201,2,2,602
"Gala",4,"Excellent","gala.jpg",201,2,3,602
"Fuji",3,"Average","fuji.jpg",201,3,1,603
"Honeycrisp",2.5,"Average","honeycrisp.jpg",201,3,2,603
"Red Delicious",2,"Average","redDelicious.jpg",201,3,3,603
"Gala",1,"Poor","gala.jpg",202,1,1,604
"Red Delicious",2.5,"Average","redDelicious.jpg",202,1,2,604
"Honeycrisp",4,"Average","honeycrisp.jpg",202,1,3,604
"Fuji",2,"Average","fuji.jpg",202,2,1,605
"Gala",1.5,"Average","gala.jpg",202,2,2,605
"Fuji",1,"Poor","fuji.jpg",202,2,3,605
"Red Delicious",2,"Average","redDelicious.jpg",202,3,1,606
"Fuji",3.5,"Excellent","fuji.jpg",202,3,2,606
"Gala",2,"Excellent","gala.jpg",202,3,3,606
"Pink Lady",1,"Excellent","pinkLady.jpg",203,1,1,607
"Pink Lady",3.5,"Poor","pinkLady.jpg",203,1,2,607
"Fuji",2.5,"Poor","fuji.jpg",203,1,3,607
"Pink Lady",4,"Average","pinkLady.jpg",203,2,1,608
"Gala",2.5,"Average","gala.jpg",203,2,2,608
"Gala",1.5,"Excellent","gala.jpg",203,2,3,608
"Fuji",1,"Average","fuji.jpg",203,3,1,609
"Gala",1.5,"Average","gala.jpg",203,3,2,609
"Honeycrisp",2,"Average","honeycrisp.jpg",203,3,3,609
"Gala",4,"Average","gala.jpg",204,1,1,610
"Red Delicious",2.5,"Poor","redDelicious.jpg",204,1,2,610
"Honeycrisp",3.5,"Excellent","honeycrisp.jpg",204,1,3,610
"Honeycrisp",1,"Poor","honeycrisp.jpg",204,2,1,611
"Fuji",3.5,"Excellent","fuji.jpg",204,2,2,611
"Fuji",1,"Poor","fuji.jpg",204,2,3,611
"Gala",2.5,"Poor","gala.jpg",204,3,1,612
"Pink Lady",1.5,"Excellent","pinkLady.jpg",204,3,2,612
"Pink Lady",2.5,"Average","pinkLady.jpg",204,3,3,612
